frame,phase,task,thread,startMs,endMs,durationMs
12,receiver_stage,receiver_stage/4,3,7.434384,15.798605,8.364221
12,receiver_stage,receiver_stage/0,4,7.372541,18.163832,10.791291
12,receiver_stage,receiver_stage/5,5,7.447314,32.13864,24.691326
12,receiver_stage,receiver_stage/6,6,7.460514,50.385879,42.925365
12,receiver_stage,receiver_stage/7,7,7.50328,41.082792,33.579512
12,receiver_stage,receiver_stage/3,8,7.416487,19.06077,11.644283
12,receiver_stage,receiver_stage/2,9,7.407057,14.594954,7.187897
12,face_fill,face_fill/0,2,52.715569,52.717089,0.00152
12,face_fill,face_fill/1,2,52.718109,52.718219,0.00011
12,face_fill,face_fill/2,2,52.723319,52.723369,5e-05
12,face_fill,face_fill/3,2,52.723769,52.723849,8e-05
12,face_fill,face_fill/4,2,52.723979,52.724059,8e-05
12,face_fill,face_fill/5,2,52.724199,52.724259,6e-05
12,face_fill,face_fill/6,2,52.724309,52.724359,5e-05
12,face_fill,face_fill/7,2,52.724629,52.724749,0.00012
12,mesh_fill,mesh_fill/0,2,58.255243,58.259653,0.00441
12,mesh_fill,mesh_fill/1,2,58.260873,58.261593,0.00072
12,mesh_fill,mesh_fill/2,2,58.261723,58.262533,0.00081
12,mesh_fill,mesh_fill/3,2,58.262583,58.263353,0.00077
12,mesh_fill,mesh_fill/4,2,58.263403,58.263903,0.0005
12,mesh_fill,mesh_fill/5,2,58.264043,58.264713,0.00067
12,mesh_fill,mesh_fill/6,2,58.264773,58.265303,0.00053
12,mesh_fill,mesh_fill/7,2,58.265403,58.265873,0.00047
13,view_projection,view_projection/0,2,0.072728,3.137217,3.064489
13,view_projection,view_projection/2,3,0.097419,3.21343,3.116011
13,view_projection,view_projection/3,4,0.107844,3.079646,2.971802
13,view_projection,view_projection/5,5,0.170751,3.609935,3.439184
13,view_projection,view_projection/6,6,0.186697,2.918672,2.731975
13,view_projection,view_projection/7,7,0.196292,3.503138,3.306846
13,view_projection,view_projection/4,8,0.161025,3.554663,3.393638
13,view_projection,view_projection/1,9,0.084168,3.121367,3.037199
13,view_scores,view_scores/4,2,3.826265,6.127355,2.30109
13,view_scores,view_scores/3,3,3.80549,6.12799,2.3225
13,view_scores,view_scores/1,4,3.758974,6.177017,2.418043
13,view_scores,view_scores/6,5,3.869553,5.714921,1.845368
13,view_scores,view_scores/0,6,3.753534,6.206657,2.453123
13,view_scores,view_scores/5,7,3.862127,5.976782,2.114655
13,view_scores,view_scores/7,8,3.881933,5.30734,1.425407
13,view_scores,view_scores/2,9,3.775194,6.180596,2.405402
13,receiver_stage,receiver_stage/3,2,6.764892,12.939722,6.17483
13,receiver_stage,receiver_stage/4,3,6.781458,12.233099,5.451641
13,receiver_stage,receiver_stage/5,4,6.798919,26.710325,19.911406
13,receiver_stage,receiver_stage/1,5,6.735461,13.182574,6.447113
13,receiver_stage,receiver_stage/7,6,6.832524,43.314767,36.482243
13,receiver_stage,receiver_stage/2,7,6.750016,19.177124,12.427108
13,receiver_stage,receiver_stage/0,8,6.719856,16.858379,10.138523
