frame,phase,task,thread,startMs,endMs,durationMs
12,face_fill,face_fill/0,3,75.601163,75.603013,0.00185
12,face_fill,face_fill/1,3,75.603733,75.603843,0.00011
12,face_fill,face_fill/2,3,75.603923,75.604033,0.00011
12,face_fill,face_fill/3,3,75.604173,75.604223,5e-05
12,face_fill,face_fill/4,3,75.604273,75.604343,7e-05
12,face_fill,face_fill/5,3,75.604393,75.604473,8e-05
12,face_fill,face_fill/6,3,75.604523,75.604683,0.00016
12,face_fill,face_fill/7,3,75.604803,75.604913,0.00011
12,mesh_fill,mesh_fill/6,2,84.00079,84.00363,0.00284
12,mesh_fill,mesh_fill/0,3,83.98642,83.98992,0.0035
12,mesh_fill,mesh_fill/1,3,83.99058,83.99164,0.00106
12,mesh_fill,mesh_fill/2,3,83.99172,83.99263,0.00091
12,mesh_fill,mesh_fill/3,3,83.99268,83.99353,0.00085
12,mesh_fill,mesh_fill/4,3,83.99804,83.99889,0.00085
12,mesh_fill,mesh_fill/5,3,83.99898,83.99982,0.00084
12,mesh_fill,mesh_fill/7,3,83.99987,84.0007,0.00083
13,view_projection,view_projection/1,2,0.057447,2.590822,2.533375
13,view_projection,view_projection/0,3,0.043236,3.959533,3.916297
13,view_projection,view_projection/4,4,0.102033,3.163342,3.061309
13,view_projection,view_projection/6,5,0.134874,3.241414,3.10654
13,view_projection,view_projection/7,6,0.152274,3.221074,3.0688
13,view_projection,view_projection/2,7,0.070377,2.521301,2.450924
13,view_projection,view_projection/3,8,0.085447,3.537437,3.45199
13,view_projection,view_projection/5,9,0.118948,3.825234,3.706286
13,view_scores,view_scores/1,2,4.04026,5.287212,1.246952
13,view_scores,view_scores/7,3,4.117177,5.234326,1.117149
13,view_scores,view_scores/2,4,4.05466,5.406895,1.352235
13,view_scores,view_scores/4,5,4.084051,5.238811,1.15476
13,view_scores,view_scores/3,6,4.065155,5.518133,1.452978
13,view_scores,view_scores/0,7,4.02698,5.292562,1.265582
13,view_scores,view_scores/5,8,4.096827,5.496923,1.400096
13,view_scores,view_scores/6,9,4.113262,5.356054,1.242792
13,receiver_stage,receiver_stage/2,2,6.008146,60.761442,54.753296
13,receiver_stage,receiver_stage/0,3,5.973745,74.297383,68.323638
13,receiver_stage,receiver_stage/5,4,6.054342,61.192448,55.138106
13,receiver_stage,receiver_stage/1,5,5.989321,61.688156,55.698835
13,receiver_stage,receiver_stage/7,6,6.079362,64.477887,58.398525
13,receiver_stage,receiver_stage/3,7,6.023627,61.186598,55.162971
13,receiver_stage,receiver_stage/6,8,6.069087,61.747563,55.678476
13,receiver_stage,receiver_stage/4,9,6.039137,60.811094,54.771957
